"ID","ID","STATUS"
"a00b0000000w8bGAAQ","a00b0000000w8bGAAQ","Item queried and written successfully"
"a00b0000000w8bHAAQ","a00b0000000w8bHAAQ","Item queried and written successfully"
"a00b0000000w8bIAAQ","a00b0000000w8bIAAQ","Item queried and written successfully"
"a00b0000000w8bJAAQ","a00b0000000w8bJAAQ","Item queried and written successfully"
"a00b0000000w8bKAAQ","a00b0000000w8bKAAQ","Item queried and written successfully"
"a00b0000000w8bLAAQ","a00b0000000w8bLAAQ","Item queried and written successfully"
"a00b0000000w8bMAAQ","a00b0000000w8bMAAQ","Item queried and written successfully"
"a00b0000000w8bNAAQ","a00b0000000w8bNAAQ","Item queried and written successfully"
"a00b0000000w8bOAAQ","a00b0000000w8bOAAQ","Item queried and written successfully"
"a00b0000000w8bPAAQ","a00b0000000w8bPAAQ","Item queried and written successfully"
"a00b0000000w8bQAAQ","a00b0000000w8bQAAQ","Item queried and written successfully"
"a00b0000000w8bRAAQ","a00b0000000w8bRAAQ","Item queried and written successfully"
"a00b0000000w8bSAAQ","a00b0000000w8bSAAQ","Item queried and written successfully"
"a00b0000000w8bTAAQ","a00b0000000w8bTAAQ","Item queried and written successfully"
"a00b0000000w8bUAAQ","a00b0000000w8bUAAQ","Item queried and written successfully"
"a00b0000000w8bVAAQ","a00b0000000w8bVAAQ","Item queried and written successfully"
"a00b0000000w8bWAAQ","a00b0000000w8bWAAQ","Item queried and written successfully"
"a00b0000000w8bXAAQ","a00b0000000w8bXAAQ","Item queried and written successfully"
"a00b0000000w8bYAAQ","a00b0000000w8bYAAQ","Item queried and written successfully"
"a00b0000000w8bZAAQ","a00b0000000w8bZAAQ","Item queried and written successfully"
"a00b0000000w8baAAA","a00b0000000w8baAAA","Item queried and written successfully"
"a00b0000000w8bbAAA","a00b0000000w8bbAAA","Item queried and written successfully"
"a00b0000000w8bcAAA","a00b0000000w8bcAAA","Item queried and written successfully"
"a00b0000000w8bdAAA","a00b0000000w8bdAAA","Item queried and written successfully"
"a00b0000000w8beAAA","a00b0000000w8beAAA","Item queried and written successfully"
"a00b0000000w8bfAAA","a00b0000000w8bfAAA","Item queried and written successfully"
"a00b0000000w8bgAAA","a00b0000000w8bgAAA","Item queried and written successfully"
"a00b0000000w8bhAAA","a00b0000000w8bhAAA","Item queried and written successfully"
"a00b0000000w8biAAA","a00b0000000w8biAAA","Item queried and written successfully"
"a00b0000000w8bjAAA","a00b0000000w8bjAAA","Item queried and written successfully"
"a00b0000000w8bkAAA","a00b0000000w8bkAAA","Item queried and written successfully"
"a00b0000000w8blAAA","a00b0000000w8blAAA","Item queried and written successfully"
"a00b0000000w8bmAAA","a00b0000000w8bmAAA","Item queried and written successfully"
"a00b0000000w8bnAAA","a00b0000000w8bnAAA","Item queried and written successfully"
"a00b0000000w8boAAA","a00b0000000w8boAAA","Item queried and written successfully"
"a00b0000000w8bpAAA","a00b0000000w8bpAAA","Item queried and written successfully"
"a00b0000000w8bqAAA","a00b0000000w8bqAAA","Item queried and written successfully"
"a00b0000000w8brAAA","a00b0000000w8brAAA","Item queried and written successfully"
"a00b0000000w8bsAAA","a00b0000000w8bsAAA","Item queried and written successfully"
"a00b0000000w8btAAA","a00b0000000w8btAAA","Item queried and written successfully"
"a00b0000000w8buAAA","a00b0000000w8buAAA","Item queried and written successfully"
"a00b0000000w8bvAAA","a00b0000000w8bvAAA","Item queried and written successfully"
"a00b0000000w8bwAAA","a00b0000000w8bwAAA","Item queried and written successfully"
"a00b0000000w8bxAAA","a00b0000000w8bxAAA","Item queried and written successfully"
"a00b0000000w8byAAA","a00b0000000w8byAAA","Item queried and written successfully"
